Date,Activity_Score,Region,Treatment_Group,Revenue
21-07-2023,87,North,1,192.41
21-07-2023,42,North,0,117.16
21-07-2023,82,East,1,193.34
21-07-2023,80,West,1,190.72
21-07-2023,67,South,1,183.18
21-07-2023,19,South,0,102.37
21-07-2023,21,West,0,104.66
22-07-2023,26,North,0,116.15
22-07-2023,20,East,0,106.1
22-07-2023,54,South,1,168.99
22-07-2023,81,North,1,182.46
22-07-2023,54,North,0,112.93
22-07-2023,43,North,0,115.63
22-07-2023,52,West,1,179.91
22-07-2023,62,North,1,174.13
22-07-2023,70,East,1,174.64
22-07-2023,14,West,0,92.77
22-07-2023,43,West,0,117.65
22-07-2023,53,South,0,124.27
22-07-2023,83,East,1,189.94
22-07-2023,46,South,1,161.01
22-07-2023,28,East,1,155.48
22-07-2023,78,South,1,184.96
22-07-2023,39,North,1,160.74
22-07-2023,12,North,0,93.75
22-07-2023,21,South,0,106.06
23-07-2023,77,East,1,178.3
23-07-2023,11,West,1,149.14
23-07-2023,13,South,0,96.53
23-07-2023,48,North,0,114.77
23-07-2023,39,West,0,120.47
23-07-2023,29,West,0,110.74
23-07-2023,27,West,0,104.85
23-07-2023,78,South,1,184.57
23-07-2023,83,East,1,191.54
23-07-2023,35,East,1,165.65
23-07-2023,52,East,1,168.75
23-07-2023,53,South,0,120.37
23-07-2023,36,West,0,117.51
23-07-2023,19,North,0,110.97
23-07-2023,86,North,1,183.37
24-07-2023,29,North,0,112.84
24-07-2023,87,East,1,194.39
24-07-2023,61,West,1,178.31
24-07-2023,34,West,0,113.14
24-07-2023,13,West,0,106.66
24-07-2023,29,South,0,107.87
24-07-2023,16,North,0,98.08
24-07-2023,36,North,1,161.9
24-07-2023,40,West,0,115.88
24-07-2023,48,East,1,170.23
24-07-2023,22,West,0,104.12
24-07-2023,85,East,1,187.53
24-07-2023,60,East,0,120.02
24-07-2023,79,North,1,197.22
24-07-2023,29,South,0,105.99
24-07-2023,41,East,0,112.72
24-07-2023,85,West,1,187.0
24-07-2023,71,West,1,169.25
25-07-2023,34,East,0,104.76
25-07-2023,49,East,0,121.83
25-07-2023,14,North,0,96.07
25-07-2023,14,North,0,102.54
25-07-2023,35,North,0,115.27
25-07-2023,70,East,1,179.64
25-07-2023,30,West,0,119.71
25-07-2023,20,West,0,114.92
25-07-2023,44,West,0,109.36
25-07-2023,50,West,1,178.73
25-07-2023,18,West,0,105.97
25-07-2023,33,North,0,103.12
25-07-2023,80,North,1,184.67
25-07-2023,52,North,1,171.56
25-07-2023,47,West,1,175.0
25-07-2023,28,West,0,113.35
25-07-2023,25,South,0,105.42
25-07-2023,58,East,1,167.12
25-07-2023,47,North,1,165.34
25-07-2023,76,North,1,183.32
25-07-2023,64,East,1,184.14
25-07-2023,31,South,0,110.13
25-07-2023,42,West,1,165.72
26-07-2023,45,South,0,112.9
26-07-2023,67,North,1,179.85
26-07-2023,79,East,1,179.46
26-07-2023,20,East,0,99.99
26-07-2023,20,South,0,102.85
26-07-2023,20,East,0,110.93
26-07-2023,31,North,0,110.74
26-07-2023,51,South,0,127.26
26-07-2023,52,South,1,167.6
26-07-2023,50,North,0,116.74
26-07-2023,30,South,0,117.28
26-07-2023,65,South,1,176.82
26-07-2023,84,East,1,185.98
26-07-2023,13,West,0,103.21
26-07-2023,63,East,1,169.47
26-07-2023,65,West,1,173.91
26-07-2023,31,North,0,118.39
26-07-2023,57,West,1,171.59
26-07-2023,31,West,0,108.6
26-07-2023,48,West,0,123.52
26-07-2023,14,North,0,97.77
26-07-2023,72,North,1,183.55
27-07-2023,19,West,0,108.95
27-07-2023,75,North,1,171.38
27-07-2023,38,East,0,115.26
27-07-2023,40,South,1,160.78
27-07-2023,60,South,1,178.24
27-07-2023,74,South,1,182.91
27-07-2023,17,South,0,101.19
27-07-2023,27,East,0,115.63
27-07-2023,65,North,1,179.69
27-07-2023,11,South,0,102.53
27-07-2023,12,South,0,108.88
27-07-2023,15,South,0,97.4
27-07-2023,60,North,1,183.19
27-07-2023,79,East,1,182.53
27-07-2023,43,West,0,120.8
27-07-2023,88,North,1,191.53
27-07-2023,26,West,0,108.96
27-07-2023,85,East,1,186.18
27-07-2023,62,East,1,181.74
27-07-2023,18,West,0,101.86
27-07-2023,12,South,0,86.64
27-07-2023,40,South,0,122.41
28-07-2023,71,West,1,185.86
28-07-2023,50,East,1,160.11
28-07-2023,73,East,1,182.74
28-07-2023,60,West,0,137.23
28-07-2023,83,West,1,184.79
28-07-2023,25,West,0,108.55
28-07-2023,32,North,0,97.41
28-07-2023,38,North,0,123.56
28-07-2023,23,North,0,117.02
28-07-2023,43,East,0,114.3
28-07-2023,51,West,0,112.3
29-07-2023,59,West,1,176.11
29-07-2023,58,West,1,165.63
29-07-2023,17,South,0,103.56
29-07-2023,47,North,0,105.96
29-07-2023,43,West,0,118.49
29-07-2023,26,West,0,115.61
29-07-2023,75,West,1,183.64
29-07-2023,61,East,0,135.46
29-07-2023,62,South,0,140.61
29-07-2023,26,East,0,126.59
29-07-2023,14,West,0,95.35
29-07-2023,77,South,1,190.73
29-07-2023,74,South,1,181.42
29-07-2023,62,West,1,160.0
29-07-2023,65,West,0,134.25
30-07-2023,87,East,1,193.17
30-07-2023,10,North,0,91.45
30-07-2023,26,North,0,109.89
30-07-2023,12,South,0,101.97
30-07-2023,66,North,0,132.77
30-07-2023,59,East,0,114.02
30-07-2023,18,North,1,157.45
30-07-2023,27,North,0,102.85
30-07-2023,38,West,0,103.43
30-07-2023,42,North,0,110.81
30-07-2023,61,East,1,163.4
30-07-2023,36,West,0,109.84
31-07-2023,71,South,1,177.47
31-07-2023,42,West,0,117.12
31-07-2023,62,South,1,174.81
31-07-2023,34,South,0,109.97
31-07-2023,89,East,1,179.47
31-07-2023,87,North,1,192.68
31-07-2023,52,West,1,172.64
31-07-2023,84,North,1,183.88
31-07-2023,70,West,1,174.48
31-07-2023,39,North,1,156.63
31-07-2023,16,North,0,96.9
31-07-2023,60,South,1,172.77
31-07-2023,53,West,0,132.39
31-07-2023,77,West,1,187.32
01-08-2023,10,East,0,98.16
01-08-2023,78,North,1,185.48
01-08-2023,22,North,0,104.12
01-08-2023,62,East,1,171.0
01-08-2023,83,North,1,187.63
01-08-2023,41,East,0,108.87
01-08-2023,58,South,1,172.91
01-08-2023,64,South,1,178.43
01-08-2023,33,North,1,162.21
01-08-2023,13,East,0,105.45
01-08-2023,75,East,1,182.59
01-08-2023,18,South,0,99.4
01-08-2023,35,North,0,109.41
01-08-2023,33,South,0,107.87
01-08-2023,67,East,1,179.66
01-08-2023,68,South,1,169.45
01-08-2023,37,North,0,115.66
01-08-2023,32,East,0,114.15
01-08-2023,61,West,1,165.82
01-08-2023,83,North,1,191.03
01-08-2023,37,South,0,119.1
01-08-2023,73,West,1,183.32
02-08-2023,71,South,1,180.89
02-08-2023,39,West,0,117.28
02-08-2023,58,North,1,176.2
02-08-2023,42,East,0,118.58
02-08-2023,82,South,1,183.45
02-08-2023,36,West,0,110.01
02-08-2023,71,West,1,174.96
02-08-2023,67,North,1,178.67
02-08-2023,46,West,1,157.36
02-08-2023,81,West,1,180.28
02-08-2023,76,North,1,181.67
02-08-2023,87,North,1,178.93
02-08-2023,86,West,1,188.24
02-08-2023,18,North,0,102.34
02-08-2023,68,East,0,123.84
02-08-2023,44,South,0,126.05
02-08-2023,46,North,0,110.73
02-08-2023,60,North,1,179.14
02-08-2023,63,North,0,120.96
02-08-2023,28,East,0,101.59
02-08-2023,59,West,1,175.3
03-08-2023,71,North,1,178.3
03-08-2023,45,South,0,109.61
03-08-2023,65,West,1,174.26
03-08-2023,35,South,0,116.46
03-08-2023,20,North,0,106.26
03-08-2023,76,West,1,182.5
03-08-2023,15,North,0,103.09
03-08-2023,62,West,1,171.95
04-08-2023,53,West,1,173.22
04-08-2023,28,North,0,111.77
04-08-2023,67,West,1,178.41
04-08-2023,80,North,1,187.32
04-08-2023,14,East,0,97.41
04-08-2023,50,East,1,171.13
04-08-2023,18,East,0,114.33
04-08-2023,51,North,1,177.72
04-08-2023,82,East,1,182.55
04-08-2023,13,East,0,107.5
04-08-2023,49,East,0,120.86
04-08-2023,81,South,0,135.73
04-08-2023,86,East,1,185.33
04-08-2023,71,East,1,180.81
04-08-2023,69,South,0,135.0
04-08-2023,63,North,1,180.58
04-08-2023,11,East,0,90.17
04-08-2023,58,West,1,180.75
04-08-2023,48,West,0,121.79
04-08-2023,28,East,0,105.35
04-08-2023,26,South,0,105.69
04-08-2023,42,East,0,115.5
05-08-2023,28,West,0,112.4
05-08-2023,75,South,1,192.37
05-08-2023,11,East,0,90.47
05-08-2023,14,South,0,88.7
05-08-2023,44,South,1,160.89
05-08-2023,41,South,0,115.11
05-08-2023,59,West,1,185.14
05-08-2023,86,West,1,183.26
05-08-2023,23,South,0,103.61
05-08-2023,38,North,0,104.51
05-08-2023,25,South,1,152.73
05-08-2023,73,East,1,180.86
05-08-2023,18,West,0,100.92
05-08-2023,12,South,0,102.17
05-08-2023,44,South,1,168.18
05-08-2023,82,South,1,185.99
05-08-2023,89,East,1,192.02
05-08-2023,61,South,0,126.0
05-08-2023,49,West,1,176.76
05-08-2023,61,East,1,174.94
05-08-2023,75,South,1,175.68
05-08-2023,82,North,1,186.28
05-08-2023,63,South,1,169.13
06-08-2023,79,East,1,181.22
06-08-2023,55,South,0,119.89
06-08-2023,23,East,0,105.06
06-08-2023,66,South,0,126.54
06-08-2023,50,East,1,163.47
06-08-2023,12,North,0,99.29
06-08-2023,88,South,1,194.03
06-08-2023,20,North,0,101.9
06-08-2023,26,South,0,111.77
06-08-2023,64,South,1,169.79
06-08-2023,48,East,0,114.67
06-08-2023,81,West,1,182.63
06-08-2023,52,East,1,174.0
06-08-2023,10,East,0,105.85
06-08-2023,53,East,1,178.62
06-08-2023,80,North,1,183.92
06-08-2023,77,East,1,188.2
06-08-2023,21,East,0,105.29
06-08-2023,13,East,0,102.21
06-08-2023,26,West,0,112.26
06-08-2023,42,South,1,165.81
06-08-2023,76,South,1,179.79
07-08-2023,58,South,1,174.42
07-08-2023,11,North,0,99.46
07-08-2023,22,North,0,103.19
07-08-2023,41,South,0,118.58
07-08-2023,50,West,0,119.98
07-08-2023,39,East,0,111.41
07-08-2023,52,South,0,122.5
07-08-2023,89,North,1,181.99
07-08-2023,53,North,0,120.59
07-08-2023,88,South,1,181.05
07-08-2023,14,North,0,106.38
07-08-2023,40,East,0,114.19
07-08-2023,80,West,1,181.55
07-08-2023,58,West,1,180.35
07-08-2023,33,East,0,108.8
07-08-2023,48,North,0,105.65
07-08-2023,69,North,1,190.9
07-08-2023,43,West,1,172.4
08-08-2023,24,North,0,103.49
08-08-2023,70,North,1,181.0
08-08-2023,65,West,0,124.13
08-08-2023,60,West,1,186.63
08-08-2023,76,South,0,136.14
08-08-2023,69,East,1,178.77
08-08-2023,87,North,1,189.14
08-08-2023,53,North,0,121.5
08-08-2023,61,South,1,175.86
08-08-2023,85,South,1,179.65
08-08-2023,34,South,0,108.38
08-08-2023,85,North,1,189.71
08-08-2023,85,South,1,188.32
08-08-2023,75,South,1,184.73
08-08-2023,34,South,0,117.8
08-08-2023,13,West,0,91.73
08-08-2023,23,West,0,117.48
08-08-2023,73,East,1,175.39
08-08-2023,21,North,0,114.19
08-08-2023,61,North,0,140.69
09-08-2023,24,North,1,158.85
09-08-2023,68,North,1,174.56
09-08-2023,56,South,1,174.69
09-08-2023,23,North,0,121.0
09-08-2023,61,West,1,178.28
09-08-2023,67,North,1,174.6
09-08-2023,32,East,0,100.1
09-08-2023,56,West,1,170.96
09-08-2023,35,West,0,114.0
09-08-2023,56,South,1,178.03
09-08-2023,77,South,1,189.91
09-08-2023,46,South,1,166.05
09-08-2023,17,West,0,105.25
09-08-2023,18,North,0,104.95
09-08-2023,77,West,1,185.6
09-08-2023,30,South,0,112.71
09-08-2023,23,North,0,110.31
09-08-2023,30,North,0,107.25
09-08-2023,69,East,1,182.13
09-08-2023,15,West,0,103.91
09-08-2023,75,South,1,182.82
09-08-2023,51,North,1,168.88
10-08-2023,36,East,0,113.55
10-08-2023,13,East,0,97.32
10-08-2023,34,West,0,108.27
10-08-2023,72,East,0,141.57
10-08-2023,48,West,0,123.57
10-08-2023,37,North,0,118.27
10-08-2023,77,South,1,190.44
10-08-2023,88,West,1,192.43
10-08-2023,69,East,1,179.29
10-08-2023,54,East,0,115.51
10-08-2023,29,North,0,115.11
10-08-2023,87,West,1,187.85
10-08-2023,16,South,0,100.84
10-08-2023,37,West,1,167.76
10-08-2023,14,West,0,103.05
11-08-2023,72,West,1,180.98
11-08-2023,43,East,1,166.15
11-08-2023,14,West,0,100.09
11-08-2023,31,West,0,115.34
11-08-2023,11,North,0,94.41
11-08-2023,49,South,1,161.01
11-08-2023,23,East,0,114.54
11-08-2023,61,South,1,174.8
11-08-2023,60,South,1,172.92
11-08-2023,78,West,1,189.45
12-08-2023,88,North,1,200.06
12-08-2023,45,West,0,114.38
12-08-2023,59,North,1,171.62
12-08-2023,55,North,1,178.29
12-08-2023,79,South,1,177.46
12-08-2023,62,East,1,172.75
12-08-2023,86,West,1,188.93
12-08-2023,23,East,0,107.38
12-08-2023,21,South,0,113.32
12-08-2023,67,North,1,173.93
12-08-2023,87,East,1,188.59
12-08-2023,72,East,1,180.8
12-08-2023,32,East,0,113.45
12-08-2023,80,West,1,190.15
12-08-2023,87,West,1,196.51
12-08-2023,31,West,0,112.21
13-08-2023,59,West,1,174.61
13-08-2023,20,South,0,106.3
13-08-2023,49,East,0,111.15
13-08-2023,54,West,1,168.89
13-08-2023,73,West,1,190.61
13-08-2023,37,South,0,119.38
13-08-2023,78,South,0,137.3
13-08-2023,21,East,0,101.09
13-08-2023,15,West,0,100.74
13-08-2023,75,East,1,182.92
13-08-2023,55,North,1,178.48
13-08-2023,16,East,0,107.15
14-08-2023,11,North,0,93.78
14-08-2023,43,West,0,114.93
14-08-2023,82,West,1,179.78
14-08-2023,15,West,0,109.5
14-08-2023,61,East,0,130.57
14-08-2023,59,South,1,170.33
14-08-2023,25,North,0,104.11
14-08-2023,37,South,1,160.14
14-08-2023,11,West,1,145.75
14-08-2023,21,East,0,106.91
14-08-2023,50,North,0,112.56
14-08-2023,46,South,0,110.01
14-08-2023,82,North,1,182.26
15-08-2023,20,South,0,91.93
15-08-2023,50,East,1,163.1
15-08-2023,34,South,0,112.01
15-08-2023,78,South,1,172.99
15-08-2023,57,North,0,117.0
15-08-2023,22,South,0,117.79
15-08-2023,11,West,0,106.59
15-08-2023,24,East,0,105.0
15-08-2023,45,North,0,112.34
15-08-2023,62,North,1,173.37
15-08-2023,59,South,1,172.54
15-08-2023,36,East,0,115.08
15-08-2023,14,South,0,96.51
15-08-2023,55,East,0,115.79
15-08-2023,52,North,0,119.65
15-08-2023,35,East,0,117.63
15-08-2023,69,South,1,174.11
15-08-2023,73,North,1,176.56
15-08-2023,23,West,0,106.4
15-08-2023,74,South,1,186.32
15-08-2023,69,West,1,166.52
15-08-2023,48,East,0,126.06
15-08-2023,60,North,1,177.99
15-08-2023,89,South,1,186.66
15-08-2023,83,North,1,185.55
16-08-2023,54,West,1,177.04
16-08-2023,47,South,1,172.55
16-08-2023,36,East,0,113.68
16-08-2023,80,North,1,181.42
16-08-2023,37,South,0,114.28
16-08-2023,78,North,1,188.09
16-08-2023,51,South,1,161.4
16-08-2023,35,West,0,110.74
16-08-2023,85,South,1,179.95
16-08-2023,27,East,0,108.43
16-08-2023,20,North,0,101.99
16-08-2023,88,North,1,190.07
16-08-2023,48,West,1,173.05
16-08-2023,17,North,0,101.63
16-08-2023,71,East,1,185.56
16-08-2023,44,East,1,167.8
16-08-2023,74,North,1,181.17
16-08-2023,25,West,0,103.3
16-08-2023,42,South,0,113.2
16-08-2023,86,South,1,193.93
16-08-2023,78,West,1,183.23
16-08-2023,23,West,0,104.75
16-08-2023,15,West,0,98.27
16-08-2023,16,North,0,98.16
16-08-2023,14,East,0,107.14
16-08-2023,25,West,0,108.41
17-08-2023,54,South,1,172.15
17-08-2023,78,West,1,179.72
17-08-2023,49,West,1,154.53
17-08-2023,64,North,1,178.32
17-08-2023,10,West,0,109.24
17-08-2023,47,North,1,164.37
17-08-2023,25,West,0,102.87
17-08-2023,45,South,0,118.35
17-08-2023,66,East,1,170.85
17-08-2023,12,East,0,100.36
17-08-2023,63,East,1,177.8
17-08-2023,28,West,0,102.83
17-08-2023,21,South,0,110.88
17-08-2023,84,South,1,194.97
17-08-2023,84,West,1,180.47
17-08-2023,72,South,1,180.53
17-08-2023,72,West,1,182.41
18-08-2023,54,West,0,122.25
18-08-2023,36,South,0,119.36
18-08-2023,32,North,0,117.3
18-08-2023,15,West,0,101.71
18-08-2023,79,East,1,187.59
18-08-2023,47,West,1,164.76
18-08-2023,84,North,1,186.38
18-08-2023,87,East,1,199.04
18-08-2023,48,North,1,169.93
18-08-2023,64,North,1,181.41
18-08-2023,82,West,1,184.64
18-08-2023,40,South,1,167.68
18-08-2023,75,East,1,180.36
18-08-2023,20,South,0,102.84
18-08-2023,43,East,0,107.96
18-08-2023,31,South,0,109.8
19-08-2023,33,North,0,110.19
19-08-2023,55,East,0,133.56
19-08-2023,76,East,1,183.74
19-08-2023,52,South,0,121.92
19-08-2023,73,West,1,189.37
19-08-2023,56,East,1,164.6
19-08-2023,16,South,0,99.29
19-08-2023,34,North,0,115.88
19-08-2023,53,West,1,163.12
19-08-2023,23,North,0,104.31
19-08-2023,47,West,1,164.13
19-08-2023,83,South,1,190.84
20-08-2023,40,East,1,166.91
20-08-2023,76,South,1,177.87
20-08-2023,11,West,0,107.32
20-08-2023,42,East,0,124.88
20-08-2023,47,South,0,116.34
20-08-2023,23,East,0,98.35
20-08-2023,35,West,0,116.37
20-08-2023,27,South,0,107.06
20-08-2023,76,North,1,183.33
20-08-2023,42,East,1,162.65
20-08-2023,64,South,1,172.22
20-08-2023,36,East,0,103.65
20-08-2023,65,North,1,177.2
20-08-2023,37,North,1,156.54
20-08-2023,67,East,1,178.99
20-08-2023,80,East,1,187.1
20-08-2023,55,East,1,165.57
21-08-2023,69,West,1,181.43
21-08-2023,52,West,1,173.79
21-08-2023,71,South,1,178.13
21-08-2023,71,South,1,175.45
21-08-2023,22,South,0,109.61
21-08-2023,63,North,0,131.49
21-08-2023,46,South,0,121.12
21-08-2023,69,South,0,132.27
21-08-2023,65,East,1,179.55
21-08-2023,14,North,0,95.59
21-08-2023,49,East,1,163.46
21-08-2023,86,West,1,178.98
21-08-2023,22,East,0,104.39
21-08-2023,81,South,1,193.55
21-08-2023,59,South,1,180.35
21-08-2023,42,South,1,168.45
21-08-2023,39,South,0,110.82
21-08-2023,66,West,0,121.8
21-08-2023,14,North,0,107.75
21-08-2023,34,East,0,112.35
22-08-2023,34,South,1,162.8
22-08-2023,24,South,0,106.11
22-08-2023,74,West,1,178.28
22-08-2023,14,South,0,100.68
22-08-2023,57,West,1,167.01
22-08-2023,69,North,0,132.01
22-08-2023,58,North,0,134.76
22-08-2023,83,South,1,190.74
22-08-2023,51,North,0,113.65
22-08-2023,81,South,1,182.28
22-08-2023,13,East,0,111.86
22-08-2023,83,East,1,182.1
22-08-2023,86,East,1,186.13
22-08-2023,86,East,1,187.26
22-08-2023,40,North,1,150.48
22-08-2023,18,East,0,104.47
22-08-2023,13,South,0,99.31
22-08-2023,81,North,1,187.8
22-08-2023,15,North,0,111.52
22-08-2023,23,South,0,107.7
22-08-2023,31,North,0,108.72
22-08-2023,38,East,0,117.03
22-08-2023,59,West,1,174.68
22-08-2023,35,East,0,119.35
22-08-2023,28,West,0,108.34
23-08-2023,26,South,0,107.22
23-08-2023,35,North,0,112.3
23-08-2023,86,South,1,176.08
23-08-2023,75,South,1,196.77
23-08-2023,74,South,0,134.84
23-08-2023,85,West,1,190.75
23-08-2023,27,West,1,169.11
23-08-2023,35,East,0,115.45
23-08-2023,42,East,0,106.69
23-08-2023,37,East,1,157.57
23-08-2023,24,North,0,95.07
23-08-2023,49,South,0,122.42
24-08-2023,30,East,0,109.55
24-08-2023,33,East,0,116.12
24-08-2023,41,South,1,169.82
24-08-2023,57,West,1,174.26
24-08-2023,22,South,0,102.46
24-08-2023,30,East,0,110.69
24-08-2023,57,North,1,170.96
24-08-2023,64,South,0,121.7
24-08-2023,75,North,1,187.05
24-08-2023,81,East,1,191.01
24-08-2023,64,East,0,120.29
24-08-2023,32,North,0,107.29
24-08-2023,23,South,0,101.6
24-08-2023,45,West,0,124.95
24-08-2023,24,East,1,162.89
25-08-2023,80,West,1,179.74
25-08-2023,54,East,0,120.75
25-08-2023,51,South,1,177.65
25-08-2023,73,South,1,178.34
25-08-2023,85,East,1,196.11
25-08-2023,79,North,1,182.06
25-08-2023,43,West,0,115.65
25-08-2023,46,East,0,114.07
25-08-2023,50,South,1,165.63
25-08-2023,28,West,0,106.4
25-08-2023,67,South,1,177.25
25-08-2023,61,East,0,123.17
25-08-2023,39,North,0,110.76
26-08-2023,41,East,0,122.45
26-08-2023,85,South,1,191.72
26-08-2023,87,North,1,184.74
26-08-2023,58,South,1,182.23
26-08-2023,28,East,1,159.26
26-08-2023,68,West,1,173.49
26-08-2023,29,East,0,97.15
26-08-2023,40,South,0,113.39
26-08-2023,41,East,0,120.36
26-08-2023,20,South,0,113.46
26-08-2023,54,East,0,124.68
26-08-2023,88,East,1,186.25
26-08-2023,83,West,0,136.72
26-08-2023,69,East,1,177.24
26-08-2023,59,West,1,177.12
26-08-2023,32,South,0,108.44
27-08-2023,69,North,1,182.43
27-08-2023,76,West,1,186.27
27-08-2023,75,South,1,193.21
27-08-2023,66,East,1,176.76
27-08-2023,76,East,1,190.73
27-08-2023,13,South,0,99.77
27-08-2023,33,East,0,109.63
27-08-2023,36,East,0,113.86
27-08-2023,51,North,0,118.7
27-08-2023,48,South,1,171.92
27-08-2023,24,North,1,154.22
27-08-2023,33,North,0,116.86
27-08-2023,34,North,0,102.61
27-08-2023,78,North,1,176.14
27-08-2023,46,East,1,171.35
27-08-2023,73,South,1,184.47
28-08-2023,38,West,0,113.09
28-08-2023,62,South,1,166.14
28-08-2023,54,North,1,162.57
28-08-2023,27,South,0,116.68
28-08-2023,13,East,0,102.04
28-08-2023,45,South,0,115.93
28-08-2023,29,North,0,109.35
28-08-2023,39,West,0,114.19
28-08-2023,20,West,0,107.02
28-08-2023,71,South,1,176.49
28-08-2023,56,East,1,175.7
28-08-2023,46,West,0,126.55
28-08-2023,37,North,0,115.61
28-08-2023,72,North,1,186.47
28-08-2023,76,North,1,186.44
28-08-2023,55,West,1,170.54
28-08-2023,29,South,0,109.53
28-08-2023,36,North,0,113.07
28-08-2023,86,East,1,191.87
28-08-2023,39,East,0,110.09
28-08-2023,80,West,1,187.18
28-08-2023,71,West,1,177.9
28-08-2023,49,West,0,123.29
28-08-2023,50,North,0,119.66
28-08-2023,66,North,1,176.03
28-08-2023,34,North,0,110.57
28-08-2023,82,South,1,188.97
29-08-2023,37,North,0,113.25
29-08-2023,24,South,0,104.47
29-08-2023,81,North,1,189.81
29-08-2023,85,South,1,186.45
29-08-2023,29,East,0,106.88
29-08-2023,45,North,1,161.12
29-08-2023,89,North,1,199.94
29-08-2023,76,West,1,184.16
29-08-2023,33,South,0,109.45
29-08-2023,76,East,1,184.35
29-08-2023,52,North,1,172.94
29-08-2023,55,South,1,168.47
29-08-2023,19,West,0,101.62
29-08-2023,81,North,1,189.53
29-08-2023,30,West,0,117.54
29-08-2023,16,South,0,102.05
29-08-2023,75,South,1,176.95
29-08-2023,16,East,0,110.27
29-08-2023,66,South,1,178.67
29-08-2023,70,North,1,182.61
30-08-2023,72,East,1,178.71
30-08-2023,38,West,0,116.2
30-08-2023,83,East,1,190.17
30-08-2023,16,East,0,104.64
30-08-2023,40,West,0,112.55
30-08-2023,77,East,0,142.51
30-08-2023,26,East,0,106.15
30-08-2023,65,South,1,181.14
30-08-2023,81,South,1,182.28
30-08-2023,16,East,0,97.59
30-08-2023,17,North,0,106.49
31-08-2023,81,North,1,193.9
31-08-2023,71,South,1,181.34
31-08-2023,24,East,0,107.54
31-08-2023,61,North,1,175.42
31-08-2023,75,North,1,177.24
31-08-2023,14,South,0,99.92
31-08-2023,57,North,0,132.11
31-08-2023,60,East,1,179.14
31-08-2023,78,West,1,177.52
31-08-2023,58,North,1,173.34
31-08-2023,79,West,1,179.5
31-08-2023,14,East,0,103.56
31-08-2023,18,South,0,96.43
31-08-2023,52,South,1,176.69
31-08-2023,70,South,1,175.28
31-08-2023,81,West,1,183.17
31-08-2023,68,West,1,177.24
31-08-2023,19,West,0,100.41
01-09-2023,74,North,1,183.85
01-09-2023,46,East,0,112.01
01-09-2023,25,West,0,103.7
01-09-2023,73,West,1,172.48
01-09-2023,82,West,1,187.24
01-09-2023,81,East,1,184.19
01-09-2023,79,North,1,181.43
01-09-2023,61,North,1,170.56
01-09-2023,75,North,1,181.04
01-09-2023,27,East,0,109.08
01-09-2023,29,West,0,109.96
01-09-2023,79,North,1,181.09
01-09-2023,88,South,1,188.97
01-09-2023,43,East,0,118.96
01-09-2023,67,East,1,179.95
01-09-2023,59,West,1,171.61
01-09-2023,58,South,1,172.4
01-09-2023,44,West,0,111.79
01-09-2023,30,North,0,119.38
01-09-2023,55,South,1,183.05
02-09-2023,11,South,0,93.14
02-09-2023,66,North,1,179.75
02-09-2023,38,East,0,116.45
02-09-2023,48,South,0,125.46
02-09-2023,28,West,0,103.99
02-09-2023,40,North,0,119.94
02-09-2023,16,East,0,102.19
02-09-2023,17,South,0,104.04
02-09-2023,84,West,1,181.9
02-09-2023,63,East,1,169.07
02-09-2023,45,East,0,111.96
02-09-2023,81,South,1,179.77
02-09-2023,35,West,0,117.82
02-09-2023,57,West,1,169.64
02-09-2023,56,South,0,124.08
02-09-2023,53,North,1,174.74
02-09-2023,24,South,0,116.65
02-09-2023,79,North,1,191.93
02-09-2023,84,West,1,190.33
02-09-2023,31,East,0,106.94
03-09-2023,76,North,1,165.36
03-09-2023,68,North,1,192.64
03-09-2023,55,West,1,167.22
03-09-2023,59,North,0,132.11
03-09-2023,78,West,1,181.08
03-09-2023,89,South,1,194.4
03-09-2023,51,South,1,177.68
03-09-2023,55,North,1,178.73
03-09-2023,84,East,1,194.66
03-09-2023,44,South,1,166.86
03-09-2023,17,North,0,103.99
03-09-2023,22,West,0,106.42
03-09-2023,18,East,0,102.99
03-09-2023,63,East,1,176.55
03-09-2023,78,West,1,178.48
04-09-2023,89,East,1,178.52
04-09-2023,35,South,0,109.21
04-09-2023,80,North,1,195.82
04-09-2023,45,South,1,167.02
04-09-2023,22,North,0,110.54
04-09-2023,73,South,1,179.74
04-09-2023,52,East,0,108.81
04-09-2023,28,East,0,101.16
04-09-2023,73,North,1,181.95
04-09-2023,82,West,1,183.34
04-09-2023,35,South,0,120.72
04-09-2023,34,North,1,167.46
04-09-2023,88,East,0,128.11
04-09-2023,33,North,0,111.72
04-09-2023,79,North,1,183.44
04-09-2023,47,North,0,124.05
05-09-2023,12,South,0,98.76
05-09-2023,36,North,0,117.91
05-09-2023,16,West,0,102.94
05-09-2023,42,South,0,115.0
05-09-2023,18,South,0,94.23
05-09-2023,21,South,0,110.88
05-09-2023,73,South,1,186.08
05-09-2023,17,South,0,98.38
05-09-2023,12,South,0,94.32
05-09-2023,56,South,1,162.83
05-09-2023,12,West,0,95.87
05-09-2023,63,East,1,182.61
05-09-2023,75,West,1,186.61
05-09-2023,76,East,1,196.97
05-09-2023,40,East,1,160.42
05-09-2023,26,West,0,113.88
05-09-2023,19,East,0,103.84
05-09-2023,28,South,0,103.81
05-09-2023,28,East,0,116.0
05-09-2023,67,South,1,177.41
06-09-2023,27,North,0,109.72
06-09-2023,37,East,0,102.51
06-09-2023,64,North,1,189.15
